
 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_2                              cyc=157 op=RK_BYPASS_RS1    rs1=14 rs2=26 wb_write=1 wb_rd=14 wb_data=0x6987f8bb -> rs1_data=0x6987f8bb rs2_data=0x29465208
[PASS] seq=crv_seq_2                              cyc=158 op=RK_BYPASS_RS2    rs1=14 rs2=6 wb_write=1 wb_rd=6 wb_data=0xa407b377 -> rs1_data=0x6987f8bb rs2_data=0xa407b377
[PASS] seq=crv_seq_2                              cyc=159 op=RK_BYPASS_BOTH   rs1=5 rs2=5 wb_write=1 wb_rd=5 wb_data=0x81901b97 -> rs1_data=0x81901b97 rs2_data=0x81901b97
[PASS] seq=crv_seq_2                              cyc=160 op=RK_BYPASS_RS1    rs1=13 rs2=23 wb_write=1 wb_rd=13 wb_data=0x7e76296b -> rs1_data=0x7e76296b rs2_data=0xebccaf05
[PASS] seq=crv_seq_2                              cyc=161 op=RK_X0_ACCESS     rs1=12 rs2=26 wb_write=1 wb_rd=0 wb_data=0x518bf10f -> rs1_data=0xaa2a5fec rs2_data=0x29465208
[PASS] seq=crv_seq_2                              cyc=162 op=RK_BYPASS_BOTH   rs1=12 rs2=12 wb_write=1 wb_rd=12 wb_data=0xeaf064cf -> rs1_data=0xeaf064cf rs2_data=0xeaf064cf
[PASS] seq=crv_seq_2                              cyc=163 op=RK_X0_ACCESS     rs1=1 rs2=31 wb_write=1 wb_rd=0 wb_data=0xb5fce9de -> rs1_data=0x67fd67f9 rs2_data=0xca81e312
[PASS] seq=crv_seq_2                              cyc=164 op=RK_BYPASS_RS1    rs1=15 rs2=16 wb_write=1 wb_rd=15 wb_data=0x909dbbab -> rs1_data=0x909dbbab rs2_data=0xf12fa8fc
[PASS] seq=crv_seq_2                              cyc=165 op=RK_BYPASS_BOTH   rs1=16 rs2=16 wb_write=1 wb_rd=16 wb_data=0xbfc92662 -> rs1_data=0xbfc92662 rs2_data=0xbfc92662
[PASS] seq=crv_seq_2                              cyc=166 op=RK_RANDOM        rs1=28 rs2=14 wb_write=1 wb_rd=20 wb_data=0xa982b428 -> rs1_data=0x07e80b2a rs2_data=0x6987f8bb
[PASS] seq=crv_seq_2                              cyc=167 op=RK_RANDOM        rs1=7 rs2=26 wb_write=0 wb_rd=29 wb_data=0xf84a08fc -> rs1_data=0xb8359f03 rs2_data=0x29465208
[PASS] seq=crv_seq_2                              cyc=168 op=RK_NO_WRITE_READ rs1=1 rs2=18 wb_write=0 wb_rd=18 wb_data=0x578426a9 -> rs1_data=0x67fd67f9 rs2_data=0x3edaec22
[PASS] seq=crv_seq_2                              cyc=169 op=RK_BYPASS_RS2    rs1=30 rs2=18 wb_write=1 wb_rd=18 wb_data=0x62031d41 -> rs1_data=0x6fcbdb9e rs2_data=0x62031d41
[PASS] seq=crv_seq_2                              cyc=170 op=RK_PLAIN_WRITE   rs1=27 rs2=30 wb_write=1 wb_rd=19 wb_data=0xe061f34f -> rs1_data=0xd627c740 rs2_data=0x6fcbdb9e
[PASS] seq=crv_seq_2                              cyc=171 op=RK_BYPASS_RS2    rs1=26 rs2=22 wb_write=1 wb_rd=22 wb_data=0x2d2c14cf -> rs1_data=0x29465208 rs2_data=0x2d2c14cf
[PASS] seq=crv_seq_2                              cyc=172 op=RK_RANDOM        rs1=31 rs2=27 wb_write=0 wb_rd=28 wb_data=0x3c1ec98c -> rs1_data=0xca81e312 rs2_data=0xd627c740
[PASS] seq=crv_seq_2                              cyc=173 op=RK_X0_ACCESS     rs1=30 rs2=3 wb_write=1 wb_rd=0 wb_data=0x94d80f98 -> rs1_data=0x6fcbdb9e rs2_data=0x7da8b29a
[PASS] seq=crv_seq_2                              cyc=174 op=RK_NO_WRITE_READ rs1=16 rs2=19 wb_write=0 wb_rd=21 wb_data=0x617d6937 -> rs1_data=0xbfc92662 rs2_data=0xe061f34f
[PASS] seq=crv_seq_2                              cyc=175 op=RK_RANDOM        rs1=9 rs2=14 wb_write=0 wb_rd=31 wb_data=0xa88deb0b -> rs1_data=0x1df248ca rs2_data=0x6987f8bb
[PASS] seq=crv_seq_2                              cyc=176 op=RK_RANDOM        rs1=9 rs2=29 wb_write=1 wb_rd=18 wb_data=0xedda06e5 -> rs1_data=0x1df248ca rs2_data=0xe7d4642d
[PASS] seq=crv_seq_2                              cyc=177 op=RK_PLAIN_WRITE   rs1=25 rs2=9 wb_write=1 wb_rd=29 wb_data=0xf0ac5505 -> rs1_data=0x79252597 rs2_data=0x1df248ca
[PASS] seq=crv_seq_2                              cyc=178 op=RK_BYPASS_RS1    rs1=27 rs2=11 wb_write=1 wb_rd=27 wb_data=0x4defa6b6 -> rs1_data=0x4defa6b6 rs2_data=0x31a24f1f
[PASS] seq=crv_seq_2                              cyc=179 op=RK_BYPASS_RS1    rs1=9 rs2=4 wb_write=1 wb_rd=9 wb_data=0x0d79b939 -> rs1_data=0x0d79b939 rs2_data=0xaba6b051
[PASS] seq=crv_seq_2                              cyc=180 op=RK_NO_WRITE_READ rs1=21 rs2=24 wb_write=0 wb_rd=20 wb_data=0xa4d7d8ae -> rs1_data=0x6c5b17ae rs2_data=0x798dc47b
[PASS] seq=crv_seq_2                              cyc=181 op=RK_BYPASS_RS1    rs1=7 rs2=28 wb_write=1 wb_rd=7 wb_data=0x72b820f2 -> rs1_data=0x72b820f2 rs2_data=0x07e80b2a
[PASS] seq=crv_seq_2                              cyc=182 op=RK_PLAIN_WRITE   rs1=31 rs2=16 wb_write=1 wb_rd=6 wb_data=0x807e79fc -> rs1_data=0xca81e312 rs2_data=0xbfc92662
[PASS] seq=crv_seq_2                              cyc=183 op=RK_BYPASS_RS1    rs1=27 rs2=20 wb_write=1 wb_rd=27 wb_data=0xd1b0d32e -> rs1_data=0xd1b0d32e rs2_data=0xa982b428
[PASS] seq=crv_seq_2                              cyc=184 op=RK_PLAIN_WRITE   rs1=22 rs2=20 wb_write=1 wb_rd=11 wb_data=0xb2f22a8d -> rs1_data=0x2d2c14cf rs2_data=0xa982b428
[PASS] seq=crv_seq_2                              cyc=185 op=RK_PLAIN_WRITE   rs1=23 rs2=5 wb_write=1 wb_rd=27 wb_data=0x05fbfe03 -> rs1_data=0xebccaf05 rs2_data=0x81901b97
[PASS] seq=crv_seq_2                              cyc=186 op=RK_BYPASS_RS1    rs1=20 rs2=31 wb_write=1 wb_rd=20 wb_data=0xce8016ef -> rs1_data=0xce8016ef rs2_data=0xca81e312
[PASS] seq=crv_seq_2                              cyc=187 op=RK_RANDOM        rs1=12 rs2=24 wb_write=1 wb_rd=30 wb_data=0xe516b9c6 -> rs1_data=0xeaf064cf rs2_data=0x798dc47b
[PASS] seq=crv_seq_2                              cyc=188 op=RK_BYPASS_RS1    rs1=16 rs2=24 wb_write=1 wb_rd=16 wb_data=0xd26c40d8 -> rs1_data=0xd26c40d8 rs2_data=0x798dc47b
[PASS] seq=crv_seq_2                              cyc=189 op=RK_BYPASS_RS1    rs1=4 rs2=0 wb_write=1 wb_rd=4 wb_data=0x8d0dd2e4 -> rs1_data=0x8d0dd2e4 rs2_data=0x00000000
[PASS] seq=crv_seq_2                              cyc=190 op=RK_BYPASS_BOTH   rs1=12 rs2=12 wb_write=1 wb_rd=12 wb_data=0x8cab1269 -> rs1_data=0x8cab1269 rs2_data=0x8cab1269
[PASS] seq=crv_seq_2                              cyc=191 op=RK_BYPASS_RS1    rs1=18 rs2=12 wb_write=1 wb_rd=18 wb_data=0x46ce2d75 -> rs1_data=0x46ce2d75 rs2_data=0x8cab1269
[PASS] seq=crv_seq_2                              cyc=192 op=RK_PLAIN_WRITE   rs1=16 rs2=22 wb_write=1 wb_rd=4 wb_data=0x64622c03 -> rs1_data=0xd26c40d8 rs2_data=0x2d2c14cf
[PASS] seq=crv_seq_2                              cyc=193 op=RK_X0_ACCESS     rs1=25 rs2=3 wb_write=1 wb_rd=0 wb_data=0xc350c056 -> rs1_data=0x79252597 rs2_data=0x7da8b29a
[PASS] seq=crv_seq_2                              cyc=194 op=RK_BYPASS_RS2    rs1=31 rs2=24 wb_write=1 wb_rd=24 wb_data=0x105eb7ac -> rs1_data=0xca81e312 rs2_data=0x105eb7ac
[PASS] seq=crv_seq_2                              cyc=195 op=RK_RANDOM        rs1=26 rs2=0 wb_write=0 wb_rd=5 wb_data=0x129122b9 -> rs1_data=0x29465208 rs2_data=0x00000000
[PASS] seq=crv_seq_2                              cyc=196 op=RK_NO_WRITE_READ rs1=17 rs2=31 wb_write=0 wb_rd=6 wb_data=0xe3de3d3d -> rs1_data=0xf267d1ec rs2_data=0xca81e312
[PASS] seq=crv_seq_2                              cyc=197 op=RK_PLAIN_WRITE   rs1=19 rs2=3 wb_write=1 wb_rd=1 wb_data=0x38d24a51 -> rs1_data=0xe061f34f rs2_data=0x7da8b29a
[PASS] seq=crv_seq_2                              cyc=198 op=RK_BYPASS_RS1    rs1=27 rs2=26 wb_write=1 wb_rd=27 wb_data=0xac29632c -> rs1_data=0xac29632c rs2_data=0x29465208
[PASS] seq=crv_seq_2                              cyc=199 op=RK_BYPASS_RS2    rs1=5 rs2=28 wb_write=1 wb_rd=28 wb_data=0x87ed366c -> rs1_data=0x81901b97 rs2_data=0x87ed366c
[PASS] seq=crv_seq_3                              cyc=0 op=RK_BYPASS_RS2    rs1=18 rs2=16 wb_write=1 wb_rd=16 wb_data=0xf5310039 -> rs1_data=0x46ce2d75 rs2_data=0xf5310039
[PASS] seq=crv_seq_3                              cyc=1 op=RK_X0_ACCESS     rs1=26 rs2=12 wb_write=1 wb_rd=0 wb_data=0xf3198413 -> rs1_data=0x29465208 rs2_data=0x8cab1269
[PASS] seq=crv_seq_3                              cyc=2 op=RK_PLAIN_WRITE   rs1=3 rs2=0 wb_write=1 wb_rd=9 wb_data=0xe15ca1b9 -> rs1_data=0x7da8b29a rs2_data=0x00000000
[PASS] seq=crv_seq_3                              cyc=3 op=RK_BYPASS_RS1    rs1=6 rs2=2 wb_write=1 wb_rd=6 wb_data=0x4a212502 -> rs1_data=0x4a212502 rs2_data=0x2106a7c7
[PASS] seq=crv_seq_3                              cyc=4 op=RK_BYPASS_RS2    rs1=27 rs2=4 wb_write=1 wb_rd=4 wb_data=0xc4c06f85 -> rs1_data=0xac29632c rs2_data=0xc4c06f85
[PASS] seq=crv_seq_3                              cyc=5 op=RK_BYPASS_RS2    rs1=21 rs2=16 wb_write=1 wb_rd=16 wb_data=0xe737993b -> rs1_data=0x6c5b17ae rs2_data=0xe737993b
[PASS] seq=crv_seq_3                              cyc=6 op=RK_RANDOM        rs1=27 rs2=12 wb_write=0 wb_rd=8 wb_data=0x4b256970 -> rs1_data=0xac29632c rs2_data=0x8cab1269
[PASS] seq=crv_seq_3                              cyc=7 op=RK_PLAIN_WRITE   rs1=18 rs2=14 wb_write=1 wb_rd=1 wb_data=0x9ee0e3c9 -> rs1_data=0x46ce2d75 rs2_data=0x6987f8bb
[PASS] seq=crv_seq_3                              cyc=8 op=RK_RANDOM        rs1=3 rs2=24 wb_write=0 wb_rd=8 wb_data=0xb8a2ffd3 -> rs1_data=0x7da8b29a rs2_data=0x105eb7ac
[PASS] seq=crv_seq_3                              cyc=9 op=RK_PLAIN_WRITE   rs1=26 rs2=31 wb_write=1 wb_rd=11 wb_data=0xf63e85b2 -> rs1_data=0x29465208 rs2_data=0xca81e312
[PASS] seq=crv_seq_3                              cyc=10 op=RK_BYPASS_RS1    rs1=21 rs2=27 wb_write=1 wb_rd=21 wb_data=0xd9d5d76f -> rs1_data=0xd9d5d76f rs2_data=0xac29632c
[PASS] seq=crv_seq_3                              cyc=11 op=RK_X0_ACCESS     rs1=5 rs2=19 wb_write=1 wb_rd=0 wb_data=0xfa106463 -> rs1_data=0x81901b97 rs2_data=0xe061f34f
[PASS] seq=crv_seq_3                              cyc=12 op=RK_BYPASS_RS1    rs1=14 rs2=29 wb_write=1 wb_rd=14 wb_data=0xbff77a8c -> rs1_data=0xbff77a8c rs2_data=0xf0ac5505
[PASS] seq=crv_seq_3                              cyc=13 op=RK_NO_WRITE_READ rs1=28 rs2=11 wb_write=0 wb_rd=18 wb_data=0x24ff4c56 -> rs1_data=0x87ed366c rs2_data=0xf63e85b2
[PASS] seq=crv_seq_3                              cyc=14 op=RK_PLAIN_WRITE   rs1=1 rs2=8 wb_write=1 wb_rd=14 wb_data=0x04bbc675 -> rs1_data=0x9ee0e3c9 rs2_data=0xfcbfcd98
[PASS] seq=crv_seq_3                              cyc=15 op=RK_BYPASS_RS1    rs1=20 rs2=25 wb_write=1 wb_rd=20 wb_data=0xcc13ccb0 -> rs1_data=0xcc13ccb0 rs2_data=0x79252597
[PASS] seq=crv_seq_3                              cyc=16 op=RK_BYPASS_RS1    rs1=19 rs2=30 wb_write=1 wb_rd=19 wb_data=0x3beccae2 -> rs1_data=0x3beccae2 rs2_data=0xe516b9c6
[PASS] seq=crv_seq_3                              cyc=17 op=RK_BYPASS_BOTH   rs1=26 rs2=26 wb_write=1 wb_rd=26 wb_data=0xd5702312 -> rs1_data=0xd5702312 rs2_data=0xd5702312
[PASS] seq=crv_seq_3                              cyc=18 op=RK_RANDOM        rs1=19 rs2=15 wb_write=0 wb_rd=27 wb_data=0xff4757ab -> rs1_data=0x3beccae2 rs2_data=0x909dbbab
[PASS] seq=crv_seq_3                              cyc=19 op=RK_BYPASS_BOTH   rs1=16 rs2=16 wb_write=1 wb_rd=16 wb_data=0xf209d321 -> rs1_data=0xf209d321 rs2_data=0xf209d321
[PASS] seq=crv_seq_3                              cyc=20 op=RK_RANDOM        rs1=22 rs2=26 wb_write=0 wb_rd=12 wb_data=0xbfc074ce -> rs1_data=0x2d2c14cf rs2_data=0xd5702312
[PASS] seq=crv_seq_3                              cyc=21 op=RK_BYPASS_RS2    rs1=14 rs2=4 wb_write=1 wb_rd=4 wb_data=0xe79ee2e3 -> rs1_data=0x04bbc675 rs2_data=0xe79ee2e3
[PASS] seq=crv_seq_3                              cyc=22 op=RK_BYPASS_RS2    rs1=19 rs2=14 wb_write=1 wb_rd=14 wb_data=0x73cf90e4 -> rs1_data=0x3beccae2 rs2_data=0x73cf90e4
[PASS] seq=crv_seq_3                              cyc=23 op=RK_RANDOM        rs1=3 rs2=19 wb_write=0 wb_rd=17 wb_data=0x97e90b51 -> rs1_data=0x7da8b29a rs2_data=0x3beccae2
[PASS] seq=crv_seq_3                              cyc=24 op=RK_BYPASS_RS2    rs1=19 rs2=17 wb_write=1 wb_rd=17 wb_data=0x276c4ceb -> rs1_data=0x3beccae2 rs2_data=0x276c4ceb
[PASS] seq=crv_seq_3                              cyc=25 op=RK_RANDOM        rs1=11 rs2=12 wb_write=1 wb_rd=25 wb_data=0x96af11c1 -> rs1_data=0xf63e85b2 rs2_data=0x8cab1269
[PASS] seq=crv_seq_3                              cyc=26 op=RK_RANDOM        rs1=0 rs2=22 wb_write=0 wb_rd=8 wb_data=0x9b17b58a -> rs1_data=0x00000000 rs2_data=0x2d2c14cf
[PASS] seq=crv_seq_3                              cyc=27 op=RK_PLAIN_WRITE   rs1=18 rs2=4 wb_write=1 wb_rd=2 wb_data=0xeb854108 -> rs1_data=0x46ce2d75 rs2_data=0xe79ee2e3
[PASS] seq=crv_seq_3                              cyc=28 op=RK_RANDOM        rs1=7 rs2=29 wb_write=0 wb_rd=15 wb_data=0x2196fe3a -> rs1_data=0x72b820f2 rs2_data=0xf0ac5505
[PASS] seq=crv_seq_3                              cyc=29 op=RK_PLAIN_WRITE   rs1=13 rs2=21 wb_write=1 wb_rd=25 wb_data=0xf15dbe4c -> rs1_data=0x7e76296b rs2_data=0xd9d5d76f
[PASS] seq=crv_seq_3                              cyc=30 op=RK_X0_ACCESS     rs1=1 rs2=24 wb_write=1 wb_rd=0 wb_data=0xaa7616a3 -> rs1_data=0x9ee0e3c9 rs2_data=0x105eb7ac
[PASS] seq=crv_seq_3                              cyc=31 op=RK_RANDOM        rs1=9 rs2=1 wb_write=1 wb_rd=3 wb_data=0xdabba6ed -> rs1_data=0xe15ca1b9 rs2_data=0x9ee0e3c9
[PASS] seq=crv_seq_3                              cyc=32 op=RK_BYPASS_RS1    rs1=22 rs2=28 wb_write=1 wb_rd=22 wb_data=0x16182c1c -> rs1_data=0x16182c1c rs2_data=0x87ed366c
[PASS] seq=crv_seq_3                              cyc=33 op=RK_NO_WRITE_READ rs1=14 rs2=4 wb_write=0 wb_rd=1 wb_data=0x7f7fc0d5 -> rs1_data=0x73cf90e4 rs2_data=0xe79ee2e3
[PASS] seq=crv_seq_3                              cyc=34 op=RK_BYPASS_RS1    rs1=16 rs2=10 wb_write=1 wb_rd=16 wb_data=0xd9ae05bd -> rs1_data=0xd9ae05bd rs2_data=0xb71e955f
[PASS] seq=crv_seq_3                              cyc=35 op=RK_RANDOM        rs1=24 rs2=14 wb_write=0 wb_rd=11 wb_data=0xbcec3e5c -> rs1_data=0x105eb7ac rs2_data=0x73cf90e4
[PASS] seq=crv_seq_3                              cyc=36 op=RK_PLAIN_WRITE   rs1=16 rs2=24 wb_write=1 wb_rd=17 wb_data=0x3eea0ab5 -> rs1_data=0xd9ae05bd rs2_data=0x105eb7ac
[PASS] seq=crv_seq_3                              cyc=37 op=RK_RANDOM        rs1=8 rs2=26 wb_write=1 wb_rd=23 wb_data=0x52a098a2 -> rs1_data=0xfcbfcd98 rs2_data=0xd5702312
[PASS] seq=crv_seq_3                              cyc=38 op=RK_NO_WRITE_READ rs1=6 rs2=23 wb_write=0 wb_rd=17 wb_data=0x55dae187 -> rs1_data=0x4a212502 rs2_data=0x52a098a2
[PASS] seq=crv_seq_3                              cyc=39 op=RK_X0_ACCESS     rs1=14 rs2=3 wb_write=1 wb_rd=0 wb_data=0x2151fbf3 -> rs1_data=0x73cf90e4 rs2_data=0xdabba6ed
[PASS] seq=crv_seq_3                              cyc=40 op=RK_BYPASS_RS2    rs1=25 rs2=12 wb_write=1 wb_rd=12 wb_data=0xc42761ca -> rs1_data=0xf15dbe4c rs2_data=0xc42761ca
[PASS] seq=crv_seq_3                              cyc=41 op=RK_BYPASS_RS1    rs1=11 rs2=2 wb_write=1 wb_rd=11 wb_data=0x5cb24327 -> rs1_data=0x5cb24327 rs2_data=0xeb854108
[PASS] seq=crv_seq_3                              cyc=42 op=RK_PLAIN_WRITE   rs1=31 rs2=5 wb_write=1 wb_rd=8 wb_data=0x511846e5 -> rs1_data=0xca81e312 rs2_data=0x81901b97
[PASS] seq=crv_seq_3                              cyc=43 op=RK_PLAIN_WRITE   rs1=1 rs2=28 wb_write=1 wb_rd=21 wb_data=0xbb1f8371 -> rs1_data=0x9ee0e3c9 rs2_data=0x87ed366c
[PASS] seq=crv_seq_3                              cyc=44 op=RK_BYPASS_BOTH   rs1=7 rs2=7 wb_write=1 wb_rd=7 wb_data=0x14acd3a2 -> rs1_data=0x14acd3a2 rs2_data=0x14acd3a2
[PASS] seq=crv_seq_3                              cyc=45 op=RK_PLAIN_WRITE   rs1=7 rs2=13 wb_write=1 wb_rd=17 wb_data=0x65d178e9 -> rs1_data=0x14acd3a2 rs2_data=0x7e76296b
[PASS] seq=crv_seq_3                              cyc=46 op=RK_BYPASS_BOTH   rs1=25 rs2=25 wb_write=1 wb_rd=25 wb_data=0x0209dc99 -> rs1_data=0x0209dc99 rs2_data=0x0209dc99
[PASS] seq=crv_seq_3                              cyc=47 op=RK_PLAIN_WRITE   rs1=9 rs2=11 wb_write=1 wb_rd=7 wb_data=0x0a676fc4 -> rs1_data=0xe15ca1b9 rs2_data=0x5cb24327
[PASS] seq=crv_seq_3                              cyc=48 op=RK_RANDOM        rs1=20 rs2=31 wb_write=0 wb_rd=23 wb_data=0x149776a4 -> rs1_data=0xcc13ccb0 rs2_data=0xca81e312
[PASS] seq=crv_seq_3                              cyc=49 op=RK_PLAIN_WRITE   rs1=16 rs2=26 wb_write=1 wb_rd=10 wb_data=0x06ebe077 -> rs1_data=0xd9ae05bd rs2_data=0xd5702312
[PASS] seq=crv_seq_3                              cyc=50 op=RK_BYPASS_BOTH   rs1=16 rs2=16 wb_write=1 wb_rd=16 wb_data=0xdb140652 -> rs1_data=0xdb140652 rs2_data=0xdb140652
[PASS] seq=crv_seq_3                              cyc=51 op=RK_BYPASS_BOTH   rs1=18 rs2=18 wb_write=1 wb_rd=18 wb_data=0xcf205689 -> rs1_data=0xcf205689 rs2_data=0xcf205689
[PASS] seq=crv_seq_3                              cyc=52 op=RK_PLAIN_WRITE   rs1=2 rs2=31 wb_write=1 wb_rd=28 wb_data=0x45337811 -> rs1_data=0xeb854108 rs2_data=0xca81e312
[PASS] seq=crv_seq_3                              cyc=53 op=RK_X0_ACCESS     rs1=0 rs2=3 wb_write=1 wb_rd=0 wb_data=0xb17d7798 -> rs1_data=0x00000000 rs2_data=0xdabba6ed
[PASS] seq=crv_seq_3                              cyc=54 op=RK_RANDOM        rs1=14 rs2=8 wb_write=1 wb_rd=14 wb_data=0x0706b483 -> rs1_data=0x0706b483 rs2_data=0x511846e5
[PASS] seq=crv_seq_3                              cyc=55 op=RK_PLAIN_WRITE   rs1=22 rs2=15 wb_write=1 wb_rd=14 wb_data=0xa8c56049 -> rs1_data=0x16182c1c rs2_data=0x909dbbab
[PASS] seq=crv_seq_3                              cyc=56 op=RK_NO_WRITE_READ rs1=3 rs2=17 wb_write=0 wb_rd=13 wb_data=0xc8617ce8 -> rs1_data=0xdabba6ed rs2_data=0x65d178e9
[PASS] seq=crv_seq_3                              cyc=57 op=RK_BYPASS_BOTH   rs1=2 rs2=2 wb_write=1 wb_rd=2 wb_data=0x1e89bd1d -> rs1_data=0x1e89bd1d rs2_data=0x1e89bd1d
[PASS] seq=crv_seq_3                              cyc=58 op=RK_NO_WRITE_READ rs1=1 rs2=30 wb_write=0 wb_rd=5 wb_data=0x7e0b78c8 -> rs1_data=0x9ee0e3c9 rs2_data=0xe516b9c6
[PASS] seq=crv_seq_3                              cyc=59 op=RK_BYPASS_RS2    rs1=25 rs2=1 wb_write=1 wb_rd=1 wb_data=0x7c41817c -> rs1_data=0x0209dc99 rs2_data=0x7c41817c
[PASS] seq=crv_seq_3                              cyc=60 op=RK_BYPASS_RS1    rs1=23 rs2=24 wb_write=1 wb_rd=23 wb_data=0x3bd81bdd -> rs1_data=0x3bd81bdd rs2_data=0x105eb7ac
[PASS] seq=crv_seq_3                              cyc=61 op=RK_PLAIN_WRITE   rs1=22 rs2=18 wb_write=1 wb_rd=21 wb_data=0xef778c54 -> rs1_data=0x16182c1c rs2_data=0xcf205689
[PASS] seq=crv_seq_3                              cyc=62 op=RK_BYPASS_RS2    rs1=23 rs2=27 wb_write=1 wb_rd=27 wb_data=0x197adc44 -> rs1_data=0x3bd81bdd rs2_data=0x197adc44
[PASS] seq=crv_seq_3                              cyc=63 op=RK_RANDOM        rs1=24 rs2=9 wb_write=0 wb_rd=9 wb_data=0x8b358b81 -> rs1_data=0x105eb7ac rs2_data=0xe15ca1b9
[PASS] seq=crv_seq_3                              cyc=64 op=RK_BYPASS_RS1    rs1=26 rs2=8 wb_write=1 wb_rd=26 wb_data=0x09783e03 -> rs1_data=0x09783e03 rs2_data=0x511846e5
[PASS] seq=crv_seq_3                              cyc=65 op=RK_RANDOM        rs1=4 rs2=27 wb_write=1 wb_rd=7 wb_data=0x21b0f920 -> rs1_data=0xe79ee2e3 rs2_data=0x197adc44
[PASS] seq=crv_seq_3                              cyc=66 op=RK_BYPASS_RS1    rs1=12 rs2=30 wb_write=1 wb_rd=12 wb_data=0x1446b85c -> rs1_data=0x1446b85c rs2_data=0xe516b9c6
[PASS] seq=crv_seq_3                              cyc=67 op=RK_BYPASS_RS1    rs1=7 rs2=1 wb_write=1 wb_rd=7 wb_data=0xe129a375 -> rs1_data=0xe129a375 rs2_data=0x7c41817c
[PASS] seq=crv_seq_3                              cyc=68 op=RK_BYPASS_RS1    rs1=12 rs2=2 wb_write=1 wb_rd=12 wb_data=0xfae90ae3 -> rs1_data=0xfae90ae3 rs2_data=0x1e89bd1d
[PASS] seq=crv_seq_3                              cyc=69 op=RK_BYPASS_RS2    rs1=9 rs2=1 wb_write=1 wb_rd=1 wb_data=0xb304155d -> rs1_data=0xe15ca1b9 rs2_data=0xb304155d
[PASS] seq=crv_seq_3                              cyc=70 op=RK_NO_WRITE_READ rs1=13 rs2=23 wb_write=0 wb_rd=29 wb_data=0xd6bb45e5 -> rs1_data=0x7e76296b rs2_data=0x3bd81bdd
[PASS] seq=crv_seq_3                              cyc=71 op=RK_X0_ACCESS     rs1=31 rs2=0 wb_write=1 wb_rd=0 wb_data=0xc5cf1525 -> rs1_data=0xca81e312 rs2_data=0x00000000
[PASS] seq=crv_seq_3                              cyc=72 op=RK_BYPASS_RS1    rs1=2 rs2=6 wb_write=1 wb_rd=2 wb_data=0xb63e824d -> rs1_data=0xb63e824d rs2_data=0x4a212502
[PASS] seq=crv_seq_3                              cyc=73 op=RK_RANDOM        rs1=10 rs2=28 wb_write=0 wb_rd=23 wb_data=0xc7bd427d -> rs1_data=0x06ebe077 rs2_data=0x45337811
[PASS] seq=crv_seq_3                              cyc=74 op=RK_BYPASS_RS2    rs1=8 rs2=24 wb_write=1 wb_rd=24 wb_data=0x942340f0 -> rs1_data=0x511846e5 rs2_data=0x942340f0
[PASS] seq=crv_seq_3                              cyc=75 op=RK_BYPASS_RS2    rs1=20 rs2=28 wb_write=1 wb_rd=28 wb_data=0xe0593c9e -> rs1_data=0xcc13ccb0 rs2_data=0xe0593c9e
[PASS] seq=crv_seq_3                              cyc=76 op=RK_PLAIN_WRITE   rs1=6 rs2=17 wb_write=1 wb_rd=20 wb_data=0x51ea1efa -> rs1_data=0x4a212502 rs2_data=0x65d178e9
[PASS] seq=crv_seq_3                              cyc=77 op=RK_PLAIN_WRITE   rs1=13 rs2=13 wb_write=1 wb_rd=17 wb_data=0x64380fe9 -> rs1_data=0x7e76296b rs2_data=0x7e76296b
[PASS] seq=crv_seq_3                              cyc=78 op=RK_RANDOM        rs1=7 rs2=29 wb_write=1 wb_rd=8 wb_data=0x51388254 -> rs1_data=0xe129a375 rs2_data=0xf0ac5505
[PASS] seq=crv_seq_3                              cyc=79 op=RK_BYPASS_RS2    rs1=20 rs2=6 wb_write=1 wb_rd=6 wb_data=0x3591c34f -> rs1_data=0x51ea1efa rs2_data=0x3591c34f
[PASS] seq=crv_seq_3                              cyc=80 op=RK_BYPASS_RS1    rs1=14 rs2=0 wb_write=1 wb_rd=14 wb_data=0x1714479a -> rs1_data=0x1714479a rs2_data=0x00000000
[PASS] seq=crv_seq_3                              cyc=81 op=RK_PLAIN_WRITE   rs1=20 rs2=17 wb_write=1 wb_rd=13 wb_data=0xc354292b -> rs1_data=0x51ea1efa rs2_data=0x64380fe9
[PASS] seq=crv_seq_3                              cyc=82 op=RK_PLAIN_WRITE   rs1=8 rs2=6 wb_write=1 wb_rd=24 wb_data=0x7e811975 -> rs1_data=0x51388254 rs2_data=0x3591c34f
[PASS] seq=crv_seq_3                              cyc=83 op=RK_BYPASS_RS1    rs1=31 rs2=21 wb_write=1 wb_rd=31 wb_data=0xbe284018 -> rs1_data=0xbe284018 rs2_data=0xef778c54
[PASS] seq=crv_seq_3                              cyc=84 op=RK_RANDOM        rs1=2 rs2=7 wb_write=0 wb_rd=28 wb_data=0xf051d64a -> rs1_data=0xb63e824d rs2_data=0xe129a375
[PASS] seq=crv_seq_3                              cyc=85 op=RK_RANDOM        rs1=28 rs2=7 wb_write=1 wb_rd=3 wb_data=0xf955d8c0 -> rs1_data=0xe0593c9e rs2_data=0xe129a375
